node_id,key,val
19362,totalVotes,12
19365,totalVotes,12
19367,totalVotes,12
19372,totalVotes,12
19375,totalVotes,12
19376,totalVotes,12
19379,totalVotes,12
19380,totalVotes,12
19381,totalVotes,12
19382,totalVotes,12
19385,totalVotes,12
19388,totalVotes,12
19390,totalVotes,12
19392,totalVotes,12
19395,totalVotes,12
19401,totalVotes,12
19404,totalVotes,12
19405,totalVotes,12
19407,totalVotes,12
19408,totalVotes,12
19410,totalVotes,12
19411,totalVotes,12
19412,totalVotes,12
19413,totalVotes,12
19414,totalVotes,12
19416,totalVotes,12
19417,totalVotes,12
19418,totalVotes,12
19420,totalVotes,12
19424,totalVotes,12
19426,totalVotes,12
19428,totalVotes,12
19429,totalVotes,12
19432,totalVotes,12
19435,totalVotes,12
19439,totalVotes,12
19447,totalVotes,12
19448,totalVotes,12
19449,totalVotes,12
19454,totalVotes,12
19455,totalVotes,12
19456,totalVotes,12
19460,totalVotes,12
19461,totalVotes,12
19463,totalVotes,12
19470,totalVotes,12
19474,totalVotes,12
19475,totalVotes,12
19477,totalVotes,12
19482,totalVotes,12
19483,totalVotes,12
19487,totalVotes,12
19490,totalVotes,12
19491,totalVotes,12
19493,totalVotes,12
19496,totalVotes,12
19498,totalVotes,12
19499,totalVotes,12
19500,totalVotes,12
19502,totalVotes,12
19504,totalVotes,12
19508,totalVotes,12
19513,totalVotes,12
19514,totalVotes,12
19515,totalVotes,12
19516,totalVotes,12
19517,totalVotes,12
19518,totalVotes,12
19519,totalVotes,12
19520,totalVotes,12
19523,totalVotes,12
19529,totalVotes,12
19532,totalVotes,12
19534,totalVotes,12
19543,totalVotes,12
19544,totalVotes,12
19545,totalVotes,12
19550,totalVotes,12
19551,totalVotes,12
19553,totalVotes,12
19554,totalVotes,12
19555,totalVotes,12
19557,totalVotes,12
19558,totalVotes,12
19564,totalVotes,12
19565,totalVotes,12
19566,totalVotes,12
19568,totalVotes,12
19569,totalVotes,12
19571,totalVotes,12
19572,totalVotes,12
19574,totalVotes,12
19575,totalVotes,12
19580,totalVotes,12
19581,totalVotes,12
19585,totalVotes,12
19586,totalVotes,12
19589,totalVotes,12
19590,totalVotes,12
19591,totalVotes,12
19592,totalVotes,12
19593,totalVotes,12
19594,totalVotes,12
19595,totalVotes,12
19597,totalVotes,12
19598,totalVotes,12
19600,totalVotes,12
19601,totalVotes,12
19604,totalVotes,12
19605,totalVotes,12
19606,totalVotes,12
19610,totalVotes,12
19613,totalVotes,12
19614,totalVotes,12
19616,totalVotes,12
19617,totalVotes,12
19618,totalVotes,12
19619,totalVotes,12
19623,totalVotes,12
19628,totalVotes,12
19630,totalVotes,12
19632,totalVotes,12
19633,totalVotes,12
19636,totalVotes,12
19637,totalVotes,12
19641,totalVotes,12
19643,totalVotes,12
19644,totalVotes,12
19647,totalVotes,12
19649,totalVotes,12
19651,totalVotes,12
19652,totalVotes,12
19653,totalVotes,12
19655,totalVotes,12
19656,totalVotes,12
19658,totalVotes,12
19664,totalVotes,12
19668,totalVotes,12
19669,totalVotes,12
19673,totalVotes,12
19674,totalVotes,12
19675,totalVotes,12
19678,totalVotes,12
19681,totalVotes,12
19683,totalVotes,12
19686,totalVotes,12
19687,totalVotes,12
19688,totalVotes,12
19689,totalVotes,12
19692,totalVotes,12
19693,totalVotes,12
19694,totalVotes,12
19696,totalVotes,12
19699,totalVotes,12
19701,totalVotes,12
19703,totalVotes,12
19706,totalVotes,12
19707,totalVotes,12
19708,totalVotes,12
19709,totalVotes,12
19714,totalVotes,12
19716,totalVotes,12
19720,totalVotes,12
19721,totalVotes,12
19722,totalVotes,12
19723,totalVotes,12
19726,totalVotes,12
19728,totalVotes,12
19729,totalVotes,12
19730,totalVotes,12
19731,totalVotes,12
19732,totalVotes,12
19735,totalVotes,12
19737,totalVotes,12
19739,totalVotes,12
19741,totalVotes,12
19742,totalVotes,12
19744,totalVotes,12
19748,totalVotes,12
19749,totalVotes,12
19750,totalVotes,12
19752,totalVotes,12
19756,totalVotes,12
19757,totalVotes,12
19758,totalVotes,12
19760,totalVotes,12
19763,totalVotes,12
19765,totalVotes,12
19770,totalVotes,12
19772,totalVotes,12
19774,totalVotes,12
19775,totalVotes,12
19777,totalVotes,12
19778,totalVotes,12
19779,totalVotes,12
19783,totalVotes,12
19784,totalVotes,12
19785,totalVotes,12
19787,totalVotes,12
19790,totalVotes,12
19791,totalVotes,12
19793,totalVotes,12
19795,totalVotes,12
19796,totalVotes,12
19799,totalVotes,12
19804,totalVotes,12
19805,totalVotes,12
19806,totalVotes,12
19810,totalVotes,12
19811,totalVotes,12
19812,totalVotes,12
19814,totalVotes,12
19816,totalVotes,12
19819,totalVotes,12
19820,totalVotes,12
19825,totalVotes,12
19827,totalVotes,12
19828,totalVotes,12
19830,totalVotes,12
19831,totalVotes,12
19834,totalVotes,12
19835,totalVotes,12
19839,totalVotes,12
19842,totalVotes,12
19845,totalVotes,12
19847,totalVotes,12
19849,totalVotes,12
19850,totalVotes,12
19851,totalVotes,12
19852,totalVotes,12
19853,totalVotes,12
19855,totalVotes,12
19856,totalVotes,12
19859,totalVotes,12
19860,totalVotes,12
19861,totalVotes,12
19862,totalVotes,12
19863,totalVotes,12
19864,totalVotes,12
19865,totalVotes,12
19867,totalVotes,12
19869,totalVotes,12
19871,totalVotes,12
19872,totalVotes,12
19873,totalVotes,12
19874,totalVotes,12
19875,totalVotes,12
19876,totalVotes,12
19878,totalVotes,12
19879,totalVotes,12
19883,totalVotes,12
19885,totalVotes,12
19886,totalVotes,12
19887,totalVotes,12
19890,totalVotes,12
19892,totalVotes,12
19893,totalVotes,12
19894,totalVotes,12
19895,totalVotes,12
19896,totalVotes,12
19900,totalVotes,12
19904,totalVotes,12
19905,totalVotes,12
19907,totalVotes,12
19912,totalVotes,12
19913,totalVotes,12
19914,totalVotes,12
19916,totalVotes,12
19918,totalVotes,12
19919,totalVotes,12
19922,totalVotes,12
19923,totalVotes,12
19924,totalVotes,12
19925,totalVotes,12
19933,totalVotes,12
19934,totalVotes,12
19936,totalVotes,12
19937,totalVotes,12
19938,totalVotes,12
19942,totalVotes,12
19943,totalVotes,12
19944,totalVotes,12
19949,totalVotes,12
19951,totalVotes,12
19953,totalVotes,12
19954,totalVotes,12
19959,totalVotes,12
19962,totalVotes,12
19963,totalVotes,12
19964,totalVotes,12
19966,totalVotes,12
19968,totalVotes,12
19970,totalVotes,12
19971,totalVotes,12
19972,totalVotes,12
19973,totalVotes,12
19974,totalVotes,12
19975,totalVotes,12
19976,totalVotes,12
19978,totalVotes,12
19979,totalVotes,12
19981,totalVotes,12
19982,totalVotes,12
19987,totalVotes,12
19989,totalVotes,12
19990,totalVotes,12
19991,totalVotes,12
19992,totalVotes,12
19993,totalVotes,12
19994,totalVotes,12
19999,totalVotes,12
20001,totalVotes,12
20003,totalVotes,12
20005,totalVotes,12
20006,totalVotes,12
20009,totalVotes,12
20010,totalVotes,12
20012,totalVotes,12
20014,totalVotes,12
20017,totalVotes,12
20020,totalVotes,12
20022,totalVotes,12
20025,totalVotes,12
20026,totalVotes,12
20029,totalVotes,12
20034,totalVotes,12
20035,totalVotes,12
20036,totalVotes,12
20039,totalVotes,12
20042,totalVotes,12
20043,totalVotes,12
20045,totalVotes,12
20047,totalVotes,12
20048,totalVotes,12
20050,totalVotes,12
20052,totalVotes,12
20053,totalVotes,12
20055,totalVotes,12
20058,totalVotes,12
20059,totalVotes,12
20063,totalVotes,12
20064,totalVotes,12
20065,totalVotes,12
20066,totalVotes,12
20067,totalVotes,12
20069,totalVotes,12
20070,totalVotes,12
20071,totalVotes,12
20073,totalVotes,12
20074,totalVotes,12
20075,totalVotes,12
20076,totalVotes,12
20079,totalVotes,12
20080,totalVotes,12
20081,totalVotes,12
20082,totalVotes,12
20083,totalVotes,12
20084,totalVotes,12
20085,totalVotes,12
20087,totalVotes,12
20090,totalVotes,12
20093,totalVotes,12
20096,totalVotes,12
20098,totalVotes,12
20099,totalVotes,12
20100,totalVotes,12
20101,totalVotes,12
20104,totalVotes,12
20105,totalVotes,12
20107,totalVotes,12
20108,totalVotes,12
20109,totalVotes,12
20111,totalVotes,12
20114,totalVotes,12
20116,totalVotes,12
20119,totalVotes,12
20120,totalVotes,12
20122,totalVotes,12
20123,totalVotes,12
20124,totalVotes,12
20125,totalVotes,12
20126,totalVotes,12
20134,totalVotes,12
20135,totalVotes,12
20136,totalVotes,12
20137,totalVotes,12
20143,totalVotes,12
20145,totalVotes,12
20146,totalVotes,12
20148,totalVotes,12
20150,totalVotes,12
20152,totalVotes,12
20153,totalVotes,12
20156,totalVotes,12
20158,totalVotes,12
20160,totalVotes,12
20162,totalVotes,12
20168,totalVotes,12
20169,totalVotes,12
20171,totalVotes,12
20172,totalVotes,12
20175,totalVotes,12
20176,totalVotes,12
20177,totalVotes,12
20178,totalVotes,12
20180,totalVotes,12
20183,totalVotes,12
20185,totalVotes,12
20187,totalVotes,12
20188,totalVotes,12
20189,totalVotes,12
20191,totalVotes,12
20193,totalVotes,12
20198,totalVotes,12
20199,totalVotes,12
20201,totalVotes,12
20204,totalVotes,12
20207,totalVotes,12
20209,totalVotes,12
20213,totalVotes,12
20214,totalVotes,12
20215,totalVotes,12
20216,totalVotes,12
20221,totalVotes,12
20222,totalVotes,12
20223,totalVotes,12
20225,totalVotes,12
20228,totalVotes,12
20229,totalVotes,12
20231,totalVotes,12
20233,totalVotes,12
20235,totalVotes,12
20238,totalVotes,12
20243,totalVotes,12
20244,totalVotes,12
20245,totalVotes,12
20246,totalVotes,12
20250,totalVotes,12
20256,totalVotes,12
20258,totalVotes,12
20260,totalVotes,12
20261,totalVotes,12
20262,totalVotes,12
20264,totalVotes,12
20268,totalVotes,12
20270,totalVotes,12
20271,totalVotes,12
20272,totalVotes,12
20275,totalVotes,12
20278,totalVotes,12
20279,totalVotes,12
20280,totalVotes,12
20283,totalVotes,12
20284,totalVotes,12
20285,totalVotes,12
20286,totalVotes,12
20287,totalVotes,12
20288,totalVotes,12
20289,totalVotes,12
20290,totalVotes,12
20292,totalVotes,12
20293,totalVotes,12
20294,totalVotes,12
20295,totalVotes,12
20297,totalVotes,12
20300,totalVotes,12
20301,totalVotes,12
20304,totalVotes,12
20306,totalVotes,12
20307,totalVotes,12
20309,totalVotes,12
20310,totalVotes,12
20312,totalVotes,12
20314,totalVotes,12
20315,totalVotes,12
20317,totalVotes,12
20318,totalVotes,12
20320,totalVotes,12
20321,totalVotes,12
20322,totalVotes,12
20323,totalVotes,12
20324,totalVotes,12
20327,totalVotes,12
20329,totalVotes,12
20330,totalVotes,12
20332,totalVotes,12
20333,totalVotes,12
20336,totalVotes,12
20337,totalVotes,12
20338,totalVotes,12
20341,totalVotes,12
20342,totalVotes,12
20343,totalVotes,12
20344,totalVotes,12
20345,totalVotes,12
20347,totalVotes,12
20348,totalVotes,12
20349,totalVotes,12
20352,totalVotes,12
20354,totalVotes,12
20355,totalVotes,12
20356,totalVotes,12
20359,totalVotes,12
20363,totalVotes,12
20365,totalVotes,12
20367,totalVotes,12
20369,totalVotes,12
20370,totalVotes,12
20371,totalVotes,12
20372,totalVotes,12
20378,totalVotes,12
20381,totalVotes,12
20382,totalVotes,12
20384,totalVotes,12
20386,totalVotes,12
20389,totalVotes,12
20390,totalVotes,12
20392,totalVotes,12
20393,totalVotes,12
20394,totalVotes,12
20395,totalVotes,12
20396,totalVotes,12
20400,totalVotes,12
20401,totalVotes,12
20407,totalVotes,12
20408,totalVotes,12
20409,totalVotes,12
20410,totalVotes,12
20415,totalVotes,12
20416,totalVotes,12
20417,totalVotes,12
20421,totalVotes,12
20422,totalVotes,12
20424,totalVotes,12
20429,totalVotes,12
20430,totalVotes,12
20431,totalVotes,12
20433,totalVotes,12
20437,totalVotes,12
20438,totalVotes,12
20439,totalVotes,12
20440,totalVotes,12
20441,totalVotes,12
20446,totalVotes,12
20450,totalVotes,12
20451,totalVotes,12
20452,totalVotes,12
20453,totalVotes,12
20459,totalVotes,12
20460,totalVotes,12
20461,totalVotes,12
20463,totalVotes,12
20464,totalVotes,12
20465,totalVotes,12
20466,totalVotes,12
20470,totalVotes,12
20473,totalVotes,12
20476,totalVotes,12
20477,totalVotes,12
20479,totalVotes,12
20480,totalVotes,12
20481,totalVotes,12
20482,totalVotes,12
20484,totalVotes,12
20485,totalVotes,12
20487,totalVotes,12
20489,totalVotes,12
20491,totalVotes,12
20492,totalVotes,12
20494,totalVotes,12
20495,totalVotes,12
20496,totalVotes,12
20498,totalVotes,12
20500,totalVotes,12
20501,totalVotes,12
20505,totalVotes,12
20507,totalVotes,12
20509,totalVotes,12
20512,totalVotes,12
20513,totalVotes,12
20514,totalVotes,12
20515,totalVotes,12
20517,totalVotes,12
20520,totalVotes,12
20528,totalVotes,12
20529,totalVotes,12
20531,totalVotes,12
20534,totalVotes,12
20536,totalVotes,12
20537,totalVotes,12
20539,totalVotes,12
20542,totalVotes,12
20543,totalVotes,12
20544,totalVotes,12
20548,totalVotes,12
20551,totalVotes,12
20552,totalVotes,12
20555,totalVotes,12
20556,totalVotes,12
20557,totalVotes,12
20558,totalVotes,12
20561,totalVotes,12
20562,totalVotes,12
20563,totalVotes,12
20564,totalVotes,12
20565,totalVotes,12
20567,totalVotes,12
20568,totalVotes,12
20569,totalVotes,12
20570,totalVotes,12
20573,totalVotes,12
20574,totalVotes,12
20575,totalVotes,12
20576,totalVotes,12
20577,totalVotes,12
20578,totalVotes,12
20581,totalVotes,12
20582,totalVotes,12
20583,totalVotes,12
20589,totalVotes,12
20591,totalVotes,12
20592,totalVotes,12
20594,totalVotes,12
20595,totalVotes,12
20598,totalVotes,12
20600,totalVotes,12
20601,totalVotes,12
20602,totalVotes,12
20603,totalVotes,12
20604,totalVotes,12
20606,totalVotes,12
20607,totalVotes,12
20608,totalVotes,12
20609,totalVotes,12
20610,totalVotes,12
20616,totalVotes,12
20618,totalVotes,12
20621,totalVotes,12
20628,totalVotes,12
20632,totalVotes,12
20633,totalVotes,12
20635,totalVotes,12
20638,totalVotes,12
20642,totalVotes,12
20645,totalVotes,12
20646,totalVotes,12
20649,totalVotes,12
20651,totalVotes,12
20654,totalVotes,12
20655,totalVotes,12
20657,totalVotes,12
20661,totalVotes,12
20663,totalVotes,12
20666,totalVotes,12
20667,totalVotes,12
20668,totalVotes,12
20671,totalVotes,12
20672,totalVotes,12
20673,totalVotes,12
20676,totalVotes,12
20677,totalVotes,12
20683,totalVotes,12
20684,totalVotes,12
20685,totalVotes,12
20686,totalVotes,12
20688,totalVotes,12
20690,totalVotes,12
20691,totalVotes,12
20692,totalVotes,12
20693,totalVotes,12
20696,totalVotes,12
20699,totalVotes,12
20700,totalVotes,12
20702,totalVotes,12
20707,totalVotes,12
20708,totalVotes,12
20710,totalVotes,12
20711,totalVotes,12
20712,totalVotes,12
20714,totalVotes,12
20716,totalVotes,12
20717,totalVotes,12
20718,totalVotes,12
20719,totalVotes,12
20720,totalVotes,12
20721,totalVotes,12
20722,totalVotes,12
20725,totalVotes,12
20726,totalVotes,12
20728,totalVotes,12
20729,totalVotes,12
20732,totalVotes,12
20733,totalVotes,12
20734,totalVotes,12
20735,totalVotes,12
20738,totalVotes,12
20743,totalVotes,12
20748,totalVotes,12
20749,totalVotes,12
20750,totalVotes,12
20754,totalVotes,12
20758,totalVotes,12
20759,totalVotes,12
20760,totalVotes,12
20761,totalVotes,12
20762,totalVotes,12
20766,totalVotes,12
20768,totalVotes,12
20769,totalVotes,12
20770,totalVotes,12
20772,totalVotes,12
20773,totalVotes,12
20774,totalVotes,12
20777,totalVotes,12
20779,totalVotes,12
20780,totalVotes,12
20781,totalVotes,12
20785,totalVotes,12
20786,totalVotes,12
20787,totalVotes,12
20788,totalVotes,12
20790,totalVotes,12
20791,totalVotes,12
20792,totalVotes,12
20794,totalVotes,12
20795,totalVotes,12
20799,totalVotes,12
20801,totalVotes,12
20803,totalVotes,12
20807,totalVotes,12
20809,totalVotes,12
20813,totalVotes,12
20814,totalVotes,12
20817,totalVotes,12
20818,totalVotes,12
20819,totalVotes,12
20820,totalVotes,12
20822,totalVotes,12
20824,totalVotes,12
20826,totalVotes,12
20830,totalVotes,12
20833,totalVotes,12
20834,totalVotes,12
20837,totalVotes,12
20838,totalVotes,12
20839,totalVotes,12
20840,totalVotes,12
20844,totalVotes,12
20845,totalVotes,12
20848,totalVotes,12
20849,totalVotes,12
20850,totalVotes,12
20852,totalVotes,12
20853,totalVotes,12
20854,totalVotes,12
20856,totalVotes,12
20858,totalVotes,12
20862,totalVotes,12
20864,totalVotes,12
20865,totalVotes,12
20866,totalVotes,12
20869,totalVotes,12
20870,totalVotes,12
20875,totalVotes,12
20876,totalVotes,12
20881,totalVotes,12
20884,totalVotes,12
20885,totalVotes,12
20889,totalVotes,12
20890,totalVotes,12
20891,totalVotes,12
20894,totalVotes,12
20898,totalVotes,12
20900,totalVotes,12
20903,totalVotes,12
20905,totalVotes,12
20908,totalVotes,12
20909,totalVotes,12
20910,totalVotes,12
20912,totalVotes,12
20913,totalVotes,12
20916,totalVotes,12
20918,totalVotes,12
20920,totalVotes,12
20922,totalVotes,12
20924,totalVotes,12
20926,totalVotes,12
20931,totalVotes,12
20932,totalVotes,12
20934,totalVotes,12
20936,totalVotes,12
20937,totalVotes,12
20938,totalVotes,12
20939,totalVotes,12
20940,totalVotes,12
20943,totalVotes,12
20944,totalVotes,12
20945,totalVotes,12
20950,totalVotes,12
20951,totalVotes,12
20952,totalVotes,12
20954,totalVotes,12
20956,totalVotes,12
20957,totalVotes,12
20958,totalVotes,12
20961,totalVotes,12
20962,totalVotes,12
20963,totalVotes,12
20964,totalVotes,12
20966,totalVotes,12
20969,totalVotes,12
20970,totalVotes,12
20973,totalVotes,12
20974,totalVotes,12
20979,totalVotes,12
20982,totalVotes,12
20985,totalVotes,12
20989,totalVotes,12
20990,totalVotes,12
20991,totalVotes,12
20992,totalVotes,12
20995,totalVotes,12
20996,totalVotes,12
20998,totalVotes,12
21002,totalVotes,12
21005,totalVotes,12
21006,totalVotes,12
21010,totalVotes,12
21016,totalVotes,12
21017,totalVotes,12
21018,totalVotes,12
21020,totalVotes,12
21022,totalVotes,12
21023,totalVotes,12
21024,totalVotes,12
21025,totalVotes,12
21027,totalVotes,12
21028,totalVotes,12
21034,totalVotes,12
21036,totalVotes,12
21039,totalVotes,12
21042,totalVotes,12
21043,totalVotes,12
21044,totalVotes,12
21045,totalVotes,12
21047,totalVotes,12
21048,totalVotes,12
21050,totalVotes,12
21053,totalVotes,12
21054,totalVotes,12
21057,totalVotes,12
21064,totalVotes,12
21065,totalVotes,12
21071,totalVotes,12
21073,totalVotes,12
21080,totalVotes,12
21083,totalVotes,12
21084,totalVotes,12
21085,totalVotes,12
21087,totalVotes,12
21091,totalVotes,12
21092,totalVotes,12
21096,totalVotes,12
21099,totalVotes,12
21100,totalVotes,12
21102,totalVotes,12
21104,totalVotes,12
21107,totalVotes,12
21108,totalVotes,12
21109,totalVotes,12
21114,totalVotes,12
21117,totalVotes,12
21119,totalVotes,12
21124,totalVotes,12
21129,totalVotes,12
21133,totalVotes,12
21134,totalVotes,12
21135,totalVotes,12
21137,totalVotes,12
21138,totalVotes,12
21140,totalVotes,12
21141,totalVotes,12
21142,totalVotes,12
21143,totalVotes,12
21145,totalVotes,12
21149,totalVotes,12
21151,totalVotes,12
21152,totalVotes,12
21153,totalVotes,12
21154,totalVotes,12
21156,totalVotes,12
21157,totalVotes,12
21158,totalVotes,12
21159,totalVotes,12
21160,totalVotes,12
21161,totalVotes,12
21165,totalVotes,12
21166,totalVotes,12
21167,totalVotes,12
21169,totalVotes,12
21171,totalVotes,12
21172,totalVotes,12
21173,totalVotes,12
21174,totalVotes,12
21176,totalVotes,12
21177,totalVotes,12
21180,totalVotes,12
21184,totalVotes,12
21185,totalVotes,12
21189,totalVotes,12
21190,totalVotes,12
21191,totalVotes,12
21193,totalVotes,12
21194,totalVotes,12
21196,totalVotes,12
21199,totalVotes,12
21201,totalVotes,12
21202,totalVotes,12
21204,totalVotes,12
21206,totalVotes,12
21212,totalVotes,12
21215,totalVotes,12
21217,totalVotes,12
21219,totalVotes,12
21221,totalVotes,12
21223,totalVotes,12
21224,totalVotes,12
21225,totalVotes,12
21228,totalVotes,12
21231,totalVotes,12
21233,totalVotes,12
21246,totalVotes,12
21248,totalVotes,12
21249,totalVotes,12
21252,totalVotes,12
21253,totalVotes,12
21254,totalVotes,12
21255,totalVotes,12
21257,totalVotes,12
21260,totalVotes,12
21261,totalVotes,12
21262,totalVotes,12
21263,totalVotes,12
21264,totalVotes,12
21265,totalVotes,12
21267,totalVotes,12
21268,totalVotes,12
21269,totalVotes,12
21270,totalVotes,12
21272,totalVotes,12
21273,totalVotes,12
21277,totalVotes,12
21279,totalVotes,12
21280,totalVotes,12
21283,totalVotes,12
21285,totalVotes,12
21290,totalVotes,12
21291,totalVotes,12
21292,totalVotes,12
21295,totalVotes,12
21296,totalVotes,12
21297,totalVotes,12
21299,totalVotes,12
21302,totalVotes,12
21303,totalVotes,12
21304,totalVotes,12
21305,totalVotes,12
21307,totalVotes,12
21309,totalVotes,12
21310,totalVotes,12
21311,totalVotes,12
21313,totalVotes,12
21314,totalVotes,12
21318,totalVotes,12
21321,totalVotes,12
21323,totalVotes,12
21324,totalVotes,12
21325,totalVotes,12
21326,totalVotes,12
21327,totalVotes,12
21328,totalVotes,12
21329,totalVotes,12
21330,totalVotes,12
21331,totalVotes,12
21332,totalVotes,12
21333,totalVotes,12
21334,totalVotes,12
21335,totalVotes,12
21336,totalVotes,12
21338,totalVotes,12
21339,totalVotes,12
21342,totalVotes,12
21346,totalVotes,12
21348,totalVotes,12
21350,totalVotes,12
21351,totalVotes,12
21352,totalVotes,12
21353,totalVotes,12
21357,totalVotes,12
21358,totalVotes,12
21362,totalVotes,12
21363,totalVotes,12
21364,totalVotes,12
21368,totalVotes,12
21369,totalVotes,12
21370,totalVotes,12
21371,totalVotes,12
21372,totalVotes,12
21373,totalVotes,12
21378,totalVotes,12
21384,totalVotes,12
21391,totalVotes,12
21392,totalVotes,12
21393,totalVotes,12
21394,totalVotes,12
21395,totalVotes,12
21396,totalVotes,12
21398,totalVotes,12
21400,totalVotes,12
21401,totalVotes,12
21403,totalVotes,12
21404,totalVotes,12
21408,totalVotes,12
21411,totalVotes,12
21412,totalVotes,12
21413,totalVotes,12
21414,totalVotes,12
21415,totalVotes,12
21417,totalVotes,12
21418,totalVotes,12
21421,totalVotes,12
21422,totalVotes,12
21424,totalVotes,12
21425,totalVotes,12
21426,totalVotes,12
21429,totalVotes,12
21430,totalVotes,12
21431,totalVotes,12
21432,totalVotes,12
21433,totalVotes,12
21434,totalVotes,12
21435,totalVotes,12
21436,totalVotes,12
21437,totalVotes,12
21438,totalVotes,12
21441,totalVotes,12
21443,totalVotes,12
21444,totalVotes,12
21451,totalVotes,12
21455,totalVotes,12
21456,totalVotes,12
21458,totalVotes,12
21465,totalVotes,12
21469,totalVotes,12
21471,totalVotes,12
21472,totalVotes,12
21473,totalVotes,12
21475,totalVotes,12
21479,totalVotes,12
21480,totalVotes,12
21481,totalVotes,12
21483,totalVotes,12
21484,totalVotes,12
21485,totalVotes,12
21486,totalVotes,12
21488,totalVotes,12
21492,totalVotes,12
21494,totalVotes,12
21495,totalVotes,12
21497,totalVotes,12
21498,totalVotes,12
21499,totalVotes,12
21501,totalVotes,12
21505,totalVotes,12
21507,totalVotes,12
21508,totalVotes,12
21509,totalVotes,12
21510,totalVotes,12
21517,totalVotes,12
21518,totalVotes,12
21520,totalVotes,12
21522,totalVotes,12
21523,totalVotes,12
21530,totalVotes,12
21531,totalVotes,12
21534,totalVotes,12
21535,totalVotes,12
21536,totalVotes,12
21537,totalVotes,12
21538,totalVotes,12
21540,totalVotes,12
21542,totalVotes,12
21543,totalVotes,12
21546,totalVotes,12
21547,totalVotes,12
21549,totalVotes,12
21550,totalVotes,12
21551,totalVotes,12
21552,totalVotes,12
21553,totalVotes,12
21554,totalVotes,12
21555,totalVotes,12
21556,totalVotes,12
21557,totalVotes,12
21558,totalVotes,12
21559,totalVotes,12
21560,totalVotes,12
21562,totalVotes,12
21563,totalVotes,12
21565,totalVotes,12
21567,totalVotes,12
21568,totalVotes,12
21570,totalVotes,12
21571,totalVotes,12
21572,totalVotes,12
21574,totalVotes,12
21575,totalVotes,12
21580,totalVotes,12
21581,totalVotes,12
21584,totalVotes,12
21585,totalVotes,12
21586,totalVotes,12
21587,totalVotes,12
21588,totalVotes,12
21589,totalVotes,12
21591,totalVotes,12
21592,totalVotes,12
21594,totalVotes,12
21598,totalVotes,12
21600,totalVotes,12
21601,totalVotes,12
21603,totalVotes,12
21604,totalVotes,12
21607,totalVotes,12
21608,totalVotes,12
21612,totalVotes,12
21618,totalVotes,12
21621,totalVotes,12
21622,totalVotes,12
21623,totalVotes,12
21624,totalVotes,12
21625,totalVotes,12
21626,totalVotes,12
21628,totalVotes,12
21629,totalVotes,12
21630,totalVotes,12
21631,totalVotes,12
21632,totalVotes,12
21635,totalVotes,12
21637,totalVotes,12
21645,totalVotes,12
21646,totalVotes,12
21647,totalVotes,12
21648,totalVotes,12
21649,totalVotes,12
21650,totalVotes,12
21653,totalVotes,12
21654,totalVotes,12
21655,totalVotes,12
21656,totalVotes,12
21657,totalVotes,12
21660,totalVotes,12
21661,totalVotes,12
21662,totalVotes,12
21663,totalVotes,12
21665,totalVotes,12
21666,totalVotes,12
21668,totalVotes,12
21676,totalVotes,12
21679,totalVotes,12
21681,totalVotes,12
21682,totalVotes,12
21683,totalVotes,12
21686,totalVotes,12
21688,totalVotes,12
21689,totalVotes,12
21692,totalVotes,12
21694,totalVotes,12
21695,totalVotes,12
21697,totalVotes,12
21700,totalVotes,12
21705,totalVotes,12
21706,totalVotes,12
21707,totalVotes,12
21710,totalVotes,12
21713,totalVotes,12
21714,totalVotes,12
21716,totalVotes,12
21720,totalVotes,12
21721,totalVotes,12
21722,totalVotes,12
21723,totalVotes,12
21725,totalVotes,12
21726,totalVotes,12
21727,totalVotes,12
21728,totalVotes,12
21730,totalVotes,12
21732,totalVotes,12
21735,totalVotes,12
21736,totalVotes,12
21738,totalVotes,12
21742,totalVotes,12
21746,totalVotes,12
21747,totalVotes,12
21748,totalVotes,12
21752,totalVotes,12
21754,totalVotes,12
21755,totalVotes,12
21756,totalVotes,12
21757,totalVotes,12
21759,totalVotes,12
21764,totalVotes,12
21766,totalVotes,12
21774,totalVotes,12
21777,totalVotes,12
21779,totalVotes,12
21782,totalVotes,12
21785,totalVotes,12
21786,totalVotes,12
21789,totalVotes,12
21791,totalVotes,12
21792,totalVotes,12
21796,totalVotes,12
21797,totalVotes,12
21798,totalVotes,12
21801,totalVotes,12
21802,totalVotes,12
21803,totalVotes,12
21804,totalVotes,12
21805,totalVotes,12
21806,totalVotes,12
21807,totalVotes,12
21809,totalVotes,12
21810,totalVotes,12
21811,totalVotes,12
21815,totalVotes,12
21819,totalVotes,12
21820,totalVotes,12
21822,totalVotes,12
21824,totalVotes,12
21827,totalVotes,12
21828,totalVotes,12
21829,totalVotes,12
21835,totalVotes,12
21839,totalVotes,12
21841,totalVotes,12
21842,totalVotes,12
21843,totalVotes,12
21852,totalVotes,12
21853,totalVotes,12
21854,totalVotes,12
21858,totalVotes,12
21859,totalVotes,12
21862,totalVotes,12
21866,totalVotes,12
21869,totalVotes,12
21875,totalVotes,12
21877,totalVotes,12
21878,totalVotes,12
21879,totalVotes,12
21882,totalVotes,12
21883,totalVotes,12
21885,totalVotes,12
21886,totalVotes,12
21888,totalVotes,12
21889,totalVotes,12
21890,totalVotes,12
21891,totalVotes,12
21895,totalVotes,12
21896,totalVotes,12
21897,totalVotes,12
21898,totalVotes,12
